,FLIGHT,DISTANCE,CRS_ELAPSED_TIME
129386,ORD|IAH|NK,925.0,168.0
129447,MYR|LGA|NK,563.0,120.0
129567,FLL|TPA|NK,197.0,57.0
129629,FLL|MSP|NK,1487.0,230.0
129660,MSP|FLL|NK,1487.0,206.0
129815,FLL|BOS|NK,1237.0,175.0
129850,MSP|ORD|NK,334.0,90.0
129911,BOS|FLL|NK,1237.0,209.0
129942,FLL|IAH|NK,966.0,171.0
129973,IAH|SAN|NK,1303.0,203.0
130005,LAX|MCI|NK,1363.0,182.0
130094,DEN|ORD|NK,888.0,150.0
130125,LAX|DEN|NK,862.0,139.0
130187,DTW|TPA|NK,983.0,159.0
130218,TPA|DTW|NK,983.0,160.0
130280,LAS|BOS|NK,2381.0,300.0
130312,BOS|LAS|NK,2381.0,363.0
130405,IAG|FLL|NK,1176.0,185.0
130435,SJU|FLL|NK,1046.0,169.0
130466,FLL|SJU|NK,1046.0,150.0
130537,BWI|ATL|NK,577.0,112.0
130567,ATL|BWI|NK,577.0,103.0
130597,IAH|MCO|NK,854.0,130.0
130664,DEN|LAX|NK,862.0,152.0
130726,ORD|DEN|NK,888.0,163.0
130757,IAH|FLL|NK,966.0,137.0
130788,SAN|IAH|NK,1303.0,180.0
130818,DFW|JLN|EV,327.0,79.0
130832,DFW|CAE|EV,922.0,137.0
130836,DFW|SHV|EV,190.0,59.0
130863,CAE|DFW|EV,922.0,178.0
130868,GPT|DFW|EV,500.0,116.0
130871,HSV|DFW|EV,603.0,139.0
130894,ACT|DFW|EV,89.0,52.0
130916,DFW|GPT|EV,500.0,94.0
130943,DFW|TYR|EV,102.0,51.0
130944,MLU|DFW|EV,293.0,86.0
130948,DFW|MLU|EV,293.0,66.0
130971,GRK|DFW|EV,134.0,60.0
131005,DFW|TYS|EV,771.0,121.0
131059,DFW|GRK|EV,134.0,55.0
131067,SHV|DFW|EV,190.0,67.0
131094,FSM|DFW|EV,227.0,77.0
131120,DFW|MAF|EV,309.0,74.0
131124,MAF|DFW|EV,309.0,80.0
131128,VPS|DFW|EV,641.0,140.0
131146,DFW|BTR|EV,383.0,81.0
131150,SAF|DFW|EV,551.0,109.0
131158,JLN|DFW|EV,327.0,89.0
131162,ORD|TUL|EV,585.0,121.0
131181,TUL|ORD|EV,585.0,112.0
131200,DFW|LAW|EV,140.0,54.0
131227,ORD|TYS|EV,475.0,96.0
131246,DFW|SPI|EV,630.0,113.0
131250,TYS|ORD|EV,475.0,108.0
131269,DFW|ACT|EV,89.0,44.0
131300,LRD|DFW|EV,396.0,88.0
131327,DFW|BRO|EV,482.0,99.0
131381,BRO|DFW|EV,482.0,109.0
131384,DFW|AEX|EV,285.0,73.0
131411,TYR|DFW|EV,102.0,54.0
131438,CHA|DFW|EV,695.0,149.0
131442,DFW|VPS|EV,641.0,114.0
131460,CLE|ORD|EV,316.0,92.0
131461,IAH|LCH|EV,127.0,52.0
131480,ROC|ORD|EV,528.0,133.0
131485,MCI|IAH|EV,643.0,136.0
131486,ORD|CID|EV,196.0,65.0
131536,LGA|CLE|EV,419.0,109.0
131561,ABQ|IAH|EV,744.0,133.0
131588,GRK|IAH|EV,166.0,62.0
131590,HPN|ORD|EV,738.0,157.0
131619,LAX|ORD|NK,1744.0,253.0
131638,OAK|LAX|NK,337.0,72.0
131669,LAX|OAK|NK,337.0,73.0
131700,ORD|LAX|NK,1744.0,271.0
131731,DFW|DTW|NK,986.0,148.0
131824,DFW|MSP|NK,852.0,143.0
131855,MSP|DFW|NK,852.0,151.0
131886,ORD|MSP|NK,334.0,90.0
131917,ATL|ORD|NK,606.0,120.0
132010,ATL|DTW|NK,594.0,114.0
132041,RSW|ATL|NK,515.0,98.0
132103,MCO|BWI|NK,787.0,130.0
132127,BWI|MCO|NK,787.0,140.0
132152,FLL|LAS|NK,2173.0,325.0
132214,MCI|LAX|NK,1363.0,213.0
132338,ATL|LAS|NK,1747.0,271.0
132400,LAS|ATL|NK,1747.0,230.0
132431,MSY|DTW|NK,926.0,150.0
132462,DFW|TPA|NK,929.0,139.0
132494,TPA|DFW|NK,929.0,167.0
132524,ORD|MSY|NK,837.0,140.0
132555,PHL|ORD|NK,678.0,140.0
132587,DFW|LAS|NK,1055.0,171.0
132628,LGA|DFW|NK,1389.0,240.0
132690,DFW|OAK|NK,1457.0,224.0
132752,RSW|ACY|NK,982.0,137.0
132814,DEN|PHX|NK,602.0,109.0
132845,DTW|IAH|NK,1075.0,194.0
132876,IAH|DEN|NK,862.0,151.0
132907,DFW|ORD|NK,802.0,145.0
132938,ACY|RSW|NK,982.0,169.0
133062,LAS|FLL|NK,2173.0,265.0
133093,RSW|CLE|NK,1025.0,161.0
133124,CLE|RSW|NK,1025.0,171.0
133218,DEN|FLL|NK,1703.0,218.0
133249,DFW|PHX|NK,868.0,150.0
133342,PHX|DFW|NK,868.0,122.0
133373,DTW|DEN|NK,1123.0,194.0
133404,DEN|DTW|NK,1123.0,160.0
133436,DTW|MSY|NK,926.0,155.0
133466,MSY|ORD|NK,837.0,154.0
133497,ORD|PHL|NK,678.0,114.0
133528,ORD|MKE|OO,67.0,49.0
133542,ICT|ORD|OO,588.0,123.0
133546,ORD|ICT|OO,588.0,125.0
133550,GJT|PHX|OO,438.0,98.0
133558,PHX|TUS|OO,110.0,49.0
133567,TUS|PHX|OO,110.0,63.0
133594,SLC|LAX|OO,590.0,123.0
133619,PHX|YUM|OO,160.0,54.0
133643,YUM|PHX|OO,160.0,68.0
133688,SLC|SJC|OO,584.0,120.0
133693,LAS|SLC|OO,368.0,88.0
133710,OMA|SLC|OO,840.0,159.0
133713,SLC|LAS|OO,368.0,84.0
133728,SLC|LGB|OO,588.0,123.0
133736,SLC|OMA|OO,840.0,135.0
133740,AUS|SLC|OO,1086.0,186.0
133741,GEG|SLC|OO,546.0,99.0
133767,SEA|SFO|OO,679.0,133.0
133768,SFO|SEA|OO,679.0,135.0
133769,SLC|AUS|OO,1086.0,174.0
133772,SLC|GEG|OO,546.0,113.0
133797,SLC|SEA|OO,689.0,144.0
133798,DEN|SEA|OO,1024.0,180.0
133799,DLH|MSP|OO,144.0,70.0
133804,IAH|SLC|OO,1195.0,223.0
133807,MSP|DLH|OO,144.0,70.0
133811,MSP|STL|OO,448.0,96.0
133833,STL|MSP|OO,448.0,98.0
133858,MKE|DTW|OO,237.0,68.0
133863,MSP|XNA|OO,596.0,123.0
133885,ATL|FWA|OO,508.0,103.0
133911,GRB|MSP|OO,252.0,76.0
133912,MSN|MSP|OO,228.0,68.0
133915,MSP|GRB|OO,252.0,82.0
133916,MSP|MSN|OO,228.0,70.0
133919,ORD|SLC|OO,1250.0,224.0
133920,DSM|DTW|OO,533.0,105.0
133925,DTW|DSM|OO,533.0,128.0
133928,SLC|BIL|OO,387.0,94.0
133944,DFW|MSP|OO,852.0,150.0
133963,IAH|DTW|OO,1075.0,170.0
133989,BIS|MSP|OO,386.0,84.0
133992,MSP|BIS|OO,386.0,94.0
133995,ATL|SBN|OO,566.0,115.0
134022,FAR|MSP|OO,223.0,68.0
134024,MSP|FAR|OO,223.0,73.0
134026,DTW|SBN|OO,157.0,69.0
134053,MSP|CID|OO,220.0,80.0
134076,LAN|MSP|OO,455.0,109.0
134079,MSP|LAN|OO,455.0,99.0
134083,SLC|MSO|OO,436.0,97.0
134088,ATL|XNA|OO,589.0,126.0
134144,LAS|OAK|NK,407.0,85.0
134175,LGA|DTW|NK,502.0,125.0
134237,MCO|IAH|NK,854.0,156.0
134273,DFW|LGA|NK,1389.0,197.0
134304,DEN|LAS|NK,628.0,111.0
134335,DFW|DEN|NK,641.0,124.0
134366,LAS|LAX|NK,236.0,72.0
134397,DEN|DFW|NK,641.0,111.0
134428,LAS|DEN|NK,628.0,108.0
134459,LAX|LAS|NK,236.0,62.0
134490,FLL|LBE|NK,980.0,153.0
134521,LBE|FLL|NK,980.0,162.0
134552,TPA|ORD|NK,1012.0,172.0
134584,ORD|TPA|NK,1012.0,156.0
134632,PHX|SBA|OO,455.0,95.0
134659,SBA|PHX|OO,455.0,91.0
134779,PHX|DRO|OO,353.0,69.0
134805,SLC|RAP|OO,508.0,103.0
134815,ASE|ATL|OO,1304.0,183.0
134842,ATL|ASE|OO,1304.0,234.0
134873,IND|DTW|OO,231.0,77.0
134879,DTW|GSP|OO,508.0,102.0
134881,GSP|DTW|OO,508.0,105.0
134883,LAS|SEA|OO,867.0,165.0
134889,PDX|SEA|OO,129.0,51.0
134891,SEA|LAS|OO,867.0,145.0
134895,SEA|PDX|OO,129.0,54.0
134897,CMH|MSP|OO,626.0,139.0
134914,MSP|CMH|OO,626.0,121.0
134931,SEA|GEG|OO,224.0,67.0
134963,DTW|CVG|OO,229.0,81.0
134967,LAX|PHX|OO,370.0,90.0
134992,PHX|LAX|OO,370.0,100.0
135069,ORD|COS|OO,911.0,170.0
135081,SAT|IAH|OO,191.0,65.0
135084,DEN|OMA|OO,472.0,88.0
135088,DFW|DEN|OO,641.0,133.0
135089,HDN|DEN|OO,141.0,61.0
135092,XNA|DEN|OO,616.0,128.0
135111,BNA|IAH|OO,657.0,141.0
135112,BNA|ORD|OO,409.0,105.0
135113,DEN|ASE|OO,125.0,50.0
135130,DSM|DEN|OO,589.0,130.0
135134,MSP|ORD|OO,334.0,92.0
135136,SLC|ORD|OO,1250.0,186.0
135140,SMF|DEN|OO,909.0,143.0
135154,BOI|IAH|OO,1482.0,209.0
135155,CMH|IAH|OO,986.0,188.0
135180,GRR|ORD|OO,137.0,70.0
135182,SFO|EUG|OO,451.0,95.0
135208,SJC|DEN|OO,948.0,160.0
135226,DEN|MMH|OO,780.0,136.0
135227,FAR|DEN|OO,627.0,129.0
135231,SLC|DEN|OO,391.0,92.0
135253,ASE|LAX|OO,737.0,131.0
135254,COS|DEN|OO,73.0,49.0
135256,DEN|DFW|OO,641.0,118.0
135257,DEN|OKC|OO,495.0,97.0
135261,DRO|DEN|OO,250.0,67.0
135273,MTJ|SFO|OO,791.0,138.0
135281,ORD|STL|OO,258.0,77.0
135282,DEN|SLC|OO,391.0,102.0
135286,DFW|IAH|OO,224.0,65.0
135288,TUL|ORD|OO,585.0,121.0
135308,LAX|AUS|OO,1242.0,173.0
135328,SAT|LAX|OO,1211.0,209.0
135330,ASE|SFO|OO,848.0,149.0
135337,LAX|SAN|OO,109.0,50.0
135338,SFO|SLC|OO,599.0,111.0
135343,SFO|BOI|OO,522.0,105.0
135366,SFO|LAX|OO,337.0,92.0
135368,DEN|GUC|OO,152.0,59.0
135369,DFW|ORD|OO,802.0,137.0
135392,LIT|DEN|OO,771.0,149.0
135394,LAX|SAT|OO,1211.0,180.0
135400,DEN|BZN|OO,524.0,115.0
135401,IAH|SHV|OO,192.0,60.0
135406,ORD|IND|OO,177.0,67.0
135407,DCA|ORD|OO,612.0,135.0
135409,LAX|SFO|OO,337.0,90.0
135436,SFO|DFW|OO,1464.0,223.0
135439,DTW|ORD|OO,235.0,82.0
135453,MKE|ORD|OO,67.0,59.0
135523,IDA|SLC|OO,188.0,78.0
135584,MSO|SLC|OO,436.0,91.0
135593,MSP|LNK|OO,331.0,92.0
135626,SLC|MFR|OO,575.0,124.0
135643,SLC|PHX|OO,507.0,113.0
135649,RAP|SLC|OO,508.0,107.0
135674,XNA|ATL|OO,589.0,106.0
135679,DTW|IAD|OO,383.0,100.0
135683,SLC|DFW|OO,989.0,164.0
135684,SLC|TUS|OO,601.0,114.0
135685,DLH|ORD|OO,397.0,100.0
135691,ORD|FWA|OO,157.0,61.0
135722,ORD|SPI|OO,174.0,58.0
135730,LBE|MCO|NK,824.0,144.0
135792,LAX|DFW|NK,1235.0,173.0
135854,DFW|LAX|NK,1235.0,196.0
136009,OAK|ORD|NK,1836.0,240.0
136071,MCO|LBE|NK,824.0,136.0
136102,MCO|SJU|NK,1189.0,164.0
136112,SJU|MCO|NK,1189.0,189.0
136171,ORD|DFW|NK,802.0,153.0
136253,DFW|MCO|NK,985.0,148.0
136334,DEN|IAH|NK,862.0,139.0
136365,IAH|DTW|NK,1075.0,157.0
136395,PHX|DEN|NK,602.0,105.0
136468,FCA|SLC|OO,531.0,115.0
136471,LNK|MSP|OO,331.0,80.0
136491,IAH|ASE|OO,913.0,170.0
136509,LAX|ASE|OO,737.0,128.0
136536,AMA|DEN|OO,359.0,93.0
136540,AUS|IAH|OO,140.0,62.0
136552,AUS|ORD|OO,977.0,159.0
136554,BFL|DEN|OO,845.0,144.0
136556,DEN|COS|OO,73.0,41.0
136561,DEN|GJT|OO,212.0,63.0
136565,IAH|MCI|OO,643.0,122.0
136567,AUS|DEN|OO,775.0,141.0
136571,DEN|HDN|OO,141.0,58.0
136572,IAH|BHM|OO,562.0,100.0
136597,MSY|ORD|OO,837.0,148.0
136599,CMH|DEN|OO,1154.0,206.0
136609,IAH|CVG|OO,871.0,134.0
136623,MSP|IAH|OO,1034.0,181.0
136646,DEN|BOI|OO,649.0,128.0
136651,LAX|BOI|OO,674.0,131.0
136676,SBA|DEN|OO,916.0,156.0
136683,JAC|SFO|OO,737.0,146.0
136718,DEN|GTF|OO,624.0,121.0
136719,DEN|ICT|OO,420.0,80.0
136721,IAH|AUS|OO,140.0,56.0
136723,ORD|SYR|OO,607.0,111.0
136733,DEN|SHV|OO,792.0,132.0
136740,PSP|DEN|OO,776.0,131.0
136744,PDX|SFO|OO,550.0,111.0
136747,SFO|BUR|OO,326.0,76.0
136772,SFO|SMX|OO,216.0,71.0
136803,BHM|IAH|OO,562.0,125.0
136826,DEN|RAP|OO,300.0,70.0
136830,MLI|DEN|OO,752.0,148.0
136832,ORD|AUS|OO,977.0,185.0
136839,PHX|DEN|OO,602.0,110.0
136899,DAY|DTW|OO,166.0,66.0
136919,DAY|MSP|OO,574.0,129.0
136942,CVG|MSP|OO,596.0,126.0
136964,SLC|SFO|OO,599.0,123.0
136971,MSP|CVG|OO,596.0,122.0
136993,MSP|SAT|OO,1097.0,182.0
136995,MLI|MSP|OO,274.0,87.0
137018,MSP|MLI|OO,274.0,86.0
137023,CVG|MCI|OO,539.0,121.0
137037,MSP|MOT|OO,449.0,107.0
137040,LSE|MSP|OO,119.0,57.0
137042,MSP|DAY|OO,574.0,118.0
137065,MSP|LSE|OO,119.0,63.0
137067,DTW|MDW|OO,228.0,73.0
137070,MDW|DTW|OO,228.0,69.0
137091,DTW|MLI|OO,373.0,107.0
137093,DTW|LAN|OO,74.0,54.0
137094,LAN|DTW|OO,74.0,50.0
137095,SBN|DTW|OO,157.0,69.0
137103,OAK|SLC|OO,588.0,106.0
137104,PSC|SLC|OO,521.0,93.0
137128,SLC|OAK|OO,588.0,118.0
137129,SLC|PSC|OO,521.0,110.0
137216,ABQ|SLC|OO,493.0,108.0
137245,JAC|SEA|OO,621.0,133.0
137249,SEA|JAC|OO,621.0,117.0
137251,SLC|FCA|OO,531.0,115.0
137253,MOT|MSP|OO,449.0,93.0
137277,FLG|PHX|OO,119.0,55.0
137301,PHX|FLG|OO,119.0,51.0
137389,IAH|LAS|NK,1222.0,193.0
137543,IAH|ORD|NK,925.0,155.0
137574,FLL|STT|NK,1107.0,152.0
137605,DFW|BWI|NK,1217.0,165.0
137637,BOS|PBI|NK,1197.0,205.0
137668,PBI|BOS|NK,1197.0,179.0
137698,ORD|OAK|NK,1836.0,276.0
137729,STT|FLL|NK,1107.0,180.0
137760,LAS|DFW|NK,1055.0,146.0
137974,ATL|LAX|NK,1947.0,300.0
138004,PHL|ATL|NK,666.0,129.0
138035,ATL|PHL|NK,666.0,114.0
138066,LAX|ATL|NK,1947.0,251.0
138128,FLL|ORD|NK,1182.0,192.0
138159,MSY|LAS|NK,1500.0,234.0
138190,DFW|PHL|NK,1303.0,179.0
138376,MCO|CLE|NK,895.0,151.0
138407,CLE|MCO|NK,895.0,148.0
138500,ATL|RSW|NK,515.0,93.0
138655,ORD|SAN|NK,1723.0,256.0
138686,SAN|ORD|NK,1723.0,237.0
138717,DTW|ATL|NK,594.0,120.0
138811,BOI|SAN|OO,749.0,133.0
138840,SAN|SLC|OO,626.0,124.0
138856,MSP|OMA|OO,282.0,79.0
138874,OMA|MSP|OO,282.0,78.0
138897,SLC|BZN|OO,347.0,90.0
138911,BNA|CVG|OO,230.0,77.0
138928,CVG|ORD|OO,264.0,82.0
138929,ISN|MSP|OO,546.0,123.0
138935,GFK|MSP|OO,284.0,82.0
138944,GTF|MSP|OO,887.0,149.0
138973,DTW|FWA|OO,128.0,59.0
138977,FWA|DTW|OO,128.0,59.0
138981,SLC|BOI|OO,290.0,80.0
139020,PHX|PSP|OO,261.0,66.0
139052,PSP|PHX|OO,261.0,73.0
139085,SLC|HLN|OO,402.0,98.0
139088,CMH|DTW|OO,155.0,75.0
139089,DTW|BNA|OO,456.0,103.0
139093,DTW|CMH|OO,155.0,64.0
139094,SJC|SLC|OO,584.0,115.0
139134,XNA|SFO|OO,1550.0,245.0
139158,ICT|DEN|OO,420.0,93.0
139181,SFO|SAN|OO,447.0,93.0
139185,LAX|SLC|OO,590.0,117.0
139215,SHV|DEN|OO,792.0,148.0
139216,SFO|ACV|OO,250.0,72.0
139243,DEN|MSP|OO,680.0,121.0
139247,IAH|OMA|OO,781.0,136.0
139248,ORD|MEM|OO,491.0,115.0
139249,IAH|LIT|OO,374.0,84.0
139250,ASE|IAH|OO,913.0,144.0
139282,SFO|ASE|OO,848.0,144.0
139316,DEN|PSP|OO,776.0,143.0
139341,DEN|FAR|OO,627.0,124.0
139373,FSD|ORD|OO,462.0,107.0
139400,DRO|PHX|OO,353.0,81.0
139438,LAX|TUS|OO,451.0,86.0
139469,TUS|LAX|OO,451.0,95.0
139624,MRY|PHX|OO,598.0,112.0
139648,BMI|MSP|OO,375.0,106.0
139652,DFW|SLC|OO,989.0,175.0
139672,MSP|BMI|OO,375.0,92.0
139679,BOI|SLC|OO,290.0,69.0
139705,LAX|JAC|OO,784.0,156.0
139741,DTW|MBS|OO,98.0,54.0
139742,MBS|DTW|OO,98.0,60.0
139831,RAP|MSP|OO,489.0,102.0
139832,SLC|ABQ|OO,493.0,104.0
139862,OKC|SLC|OO,866.0,156.0
139865,SLC|OKC|OO,866.0,139.0
139870,SLC|BNA|OO,1404.0,192.0
139884,TUS|DEN|OO,639.0,123.0
139892,DEN|IND|OO,977.0,148.0
139896,ORD|CVG|OO,264.0,71.0
139899,ORD|MSY|OO,837.0,146.0
139912,BIS|DEN|OO,516.0,105.0
139913,FCA|ORD|OO,1352.0,191.0
139921,PIT|IAH|OO,1117.0,199.0
139931,BOI|SFO|OO,522.0,109.0
139961,DEN|FSD|OO,483.0,102.0
139991,LAX|MSP|OO,1535.0,229.0
140000,RAP|DEN|OO,300.0,78.0
140023,SAT|SFO|OO,1482.0,234.0
140058,BUR|DEN|OO,850.0,149.0
140085,SNA|SLC|OO,588.0,123.0
140091,ICT|MSP|OO,545.0,113.0
140117,MSP|ICT|OO,545.0,117.0
140144,DTW|MKE|OO,237.0,78.0
140146,MSP|RST|OO,76.0,48.0
140169,BNA|SLC|OO,1404.0,227.0
140172,MSP|MKE|OO,297.0,92.0
140182,SUN|SLC|OO,222.0,62.0
140199,TWF|SLC|OO,175.0,62.0
140207,FWA|ATL|OO,508.0,125.0
140232,MSP|BNA|OO,695.0,138.0
140235,BOI|SEA|OO,399.0,88.0
140275,SEA|BOI|OO,399.0,87.0
140281,PDX|SLC|OO,630.0,104.0
140282,SAT|SLC|OO,1087.0,183.0
140310,SLC|PDX|OO,630.0,134.0
140311,SLC|SAT|OO,1087.0,166.0
140338,BNA|MSP|OO,695.0,150.0
140368,SEA|SAN|OO,1050.0,159.0
140405,ORD|ATL|OO,606.0,123.0
140412,ORD|GSP|OO,577.0,104.0
140413,ORD|PVD|OO,849.0,135.0
140415,ABQ|ORD|OO,1118.0,162.0
140420,ORD|BOI|OO,1437.0,244.0
140423,ORD|DCA|OO,612.0,115.0
140441,SGF|ORD|OO,438.0,97.0
140448,LAS|SFO|OO,414.0,95.0
140468,PHX|SFO|OO,651.0,133.0
140472,CPR|DEN|OO,230.0,73.0
140473,DEN|RDU|OO,1436.0,206.0
140561,MKE|IAH|OO,984.0,181.0
140590,FCA|DEN|OO,752.0,135.0
140601,BIL|DEN|OO,455.0,93.0
140629,DEN|DSM|OO,589.0,106.0
140632,BTR|IAH|OO,253.0,73.0
140633,DTW|IAH|OO,1075.0,197.0
140685,DFW|RSW|NK,1017.0,146.0
140716,FLL|PBG|NK,1334.0,188.0
140747,PBG|FLL|NK,1334.0,209.0
140846,LAS|MSY|NK,1500.0,202.0
140934,DEN|LBB|OO,456.0,91.0
140963,ORD|CHO|OO,566.0,113.0
140994,SAN|LAX|OO,109.0,50.0
141057,FAT|PHX|OO,493.0,109.0
141088,BFL|PHX|OO,425.0,95.0
141119,PHX|BFL|OO,425.0,99.0
141239,PSC|MSP|OO,1254.0,185.0
141243,MSP|PIA|OO,342.0,92.0
141272,SLC|STL|OO,1156.0,171.0
141275,SLC|SUN|OO,222.0,65.0
141277,STL|SLC|OO,1156.0,198.0
141309,IAD|DTW|OO,383.0,100.0
141313,SBN|ATL|OO,566.0,134.0
141430,SLC|IDA|OO,188.0,65.0
141479,AUS|LAX|OO,1242.0,218.0
141491,IAH|PHL|OO,1325.0,195.0
141495,LAX|OKC|OO,1187.0,173.0
141496,ORD|TUS|OO,1437.0,231.0
141527,CRP|IAH|OO,201.0,66.0
141549,SAN|DEN|OO,853.0,150.0
141580,OKC|IAH|OO,395.0,92.0
141601,DEN|BFL|OO,845.0,157.0
141602,DEN|MEM|OO,872.0,152.0
141609,IAH|SAT|OO,191.0,61.0
141631,LAX|SEA|OO,954.0,179.0
141634,BFL|SFO|OO,238.0,65.0
141638,SFO|MRY|OO,77.0,44.0
141719,PHX|GJT|OO,438.0,99.0
141752,SAN|FAT|OO,314.0,71.0
141774,PDX|BOI|OO,344.0,66.0
141805,SLC|SAN|OO,626.0,115.0
141867,SAN|BOI|OO,749.0,135.0
141900,SEA|PSC|OO,172.0,60.0
141927,SAT|MSP|OO,1097.0,170.0
141928,FAT|SLC|OO,501.0,101.0
141959,SLC|FAT|OO,501.0,106.0
141989,DTW|LEX|OO,296.0,79.0
141990,LEX|DTW|OO,296.0,84.0
141991,CID|MSP|OO,220.0,74.0
142019,MSP|SDF|OO,604.0,130.0
142020,SDF|MSP|OO,604.0,129.0
142071,GRR|MSP|OO,408.0,106.0
142095,MSP|GRR|OO,408.0,93.0
142179,GEG|SEA|OO,224.0,71.0
142187,SEA|SJC|OO,697.0,131.0
142206,SJC|SEA|OO,697.0,133.0
142257,SBA|LAX|OO,89.0,60.0
142314,DTW|DAY|OO,166.0,63.0
142315,MSP|MBS|OO,463.0,100.0
142342,MSP|GFK|OO,284.0,78.0
142349,MSP|TUL|OO,615.0,120.0
142416,PIA|MSP|OO,342.0,102.0
142440,BDL|ORD|OO,783.0,174.0
142441,CVG|DEN|OO,1069.0,209.0
142446,ORD|TYS|OO,475.0,96.0
142447,DEN|AMA|OO,359.0,74.0
142449,DEN|DRO|OO,250.0,73.0
142451,GUC|DEN|OO,152.0,63.0
142453,LIT|IAH|OO,374.0,92.0
142454,RDU|IAH|OO,1042.0,191.0
142455,IAH|MSY|OO,305.0,73.0
142456,BOI|DEN|OO,649.0,121.0
142457,DEN|DTW|OO,1123.0,185.0
142459,DEN|MCI|OO,533.0,102.0
142460,IND|ORD|OO,177.0,73.0
142461,OMA|DEN|OO,472.0,103.0
142462,ORD|ATW|OO,160.0,58.0
142464,DEN|ABQ|OO,349.0,83.0
142476,CLE|ORD|OO,316.0,98.0
142491,IAH|MKE|OO,984.0,160.0
142505,ORD|CLE|OO,316.0,80.0
142524,TUS|IAH|OO,936.0,143.0
142561,XNA|IAH|OO,438.0,113.0
142564,STL|SFO|OO,1735.0,288.0
142621,SFO|STL|OO,1735.0,240.0
142635,ATL|DEN|OO,1199.0,225.0
142648,DEN|STL|OO,770.0,125.0
142649,DSM|ORD|OO,299.0,91.0
142651,IAH|LFT|OO,201.0,56.0
142652,IND|DEN|OO,977.0,178.0
142671,DEN|IAH|OO,862.0,139.0
142672,MCI|ORD|OO,403.0,99.0
142673,SAT|ORD|OO,1041.0,170.0
142695,BZN|DEN|OO,524.0,101.0
142709,DEN|DAY|OO,1085.0,167.0
142717,DEN|MLI|OO,752.0,121.0
142718,SFO|SBA|OO,262.0,74.0
142720,IAH|CRP|OO,201.0,64.0
142723,LFT|IAH|OO,201.0,68.0
142724,IAH|VPS|OO,528.0,95.0
142760,DEN|PSC|OO,852.0,158.0
142787,GJT|DEN|OO,212.0,78.0
142838,ORD|GUC|OO,1031.0,199.0
142843,LBB|DEN|OO,456.0,102.0
142874,CID|ORD|OO,196.0,72.0
142880,CLT|ORD|OO,599.0,135.0
142929,MTJ|PHX|OO,419.0,105.0
142935,PHX|MTJ|OO,419.0,102.0
142941,PHX|SBP|OO,509.0,107.0
142946,SBP|PHX|OO,509.0,102.0
143009,PHX|MRY|OO,598.0,117.0
143087,MSP|ATW|OO,236.0,71.0
143118,MSP|ISN|OO,546.0,130.0
143156,SLC|PSP|OO,541.0,108.0
143159,DTW|AUS|OO,1149.0,209.0
143244,SBP|SFO|OO,190.0,56.0
143274,SFO|SMF|OO,86.0,47.0
143305,RKS|DEN|OO,260.0,82.0
143336,CMX|ORD|OO,360.0,101.0
143398,DEN|SGU|OO,517.0,105.0
143414,DEN|AUS|OO,775.0,127.0
143418,MMH|SFO|OO,193.0,67.0
143448,ABQ|DEN|OO,349.0,83.0
143456,DEN|CVG|OO,1069.0,166.0
143471,IAH|IND|OO,844.0,126.0
143472,PHL|ORD|OO,678.0,149.0
143476,MRY|SFO|OO,77.0,39.0
143503,OKC|DEN|OO,495.0,116.0
143505,TUL|IAH|OO,429.0,98.0
143506,LAX|CID|OO,1550.0,229.0
143534,MCI|DEN|OO,533.0,112.0
143536,MTJ|DEN|OO,196.0,62.0
143547,PSC|DEN|OO,852.0,141.0
143555,ORD|LIT|OO,552.0,116.0
143590,ELP|IAH|OO,667.0,112.0
143595,LGA|ORD|OO,733.0,155.0
143597,SLC|TWF|OO,175.0,47.0
143630,PLN|DTW|OO,243.0,80.0
143649,DTW|PLN|OO,243.0,81.0
143703,GJT|SLC|OO,216.0,68.0
143727,SLC|GJT|OO,216.0,62.0
143748,EKO|SLC|OO,200.0,54.0
143770,SLC|EKO|OO,200.0,52.0
143868,SLC|BUR|OO,574.0,118.0
143869,ATL|MLU|OO,448.0,103.0
143892,ATL|TYS|OO,152.0,56.0
143895,MLU|ATL|OO,448.0,89.0
143925,ORD|MSP|OO,334.0,98.0
144003,PSP|SFO|OO,421.0,95.0
144054,FSD|DEN|OO,483.0,111.0
144094,SFO|JAC|OO,737.0,130.0
144097,MCI|IAH|OO,643.0,124.0
144099,CHS|ORD|OO,760.0,145.0
144104,ORD|CLT|OO,599.0,119.0
144116,BOI|ORD|OO,1437.0,208.0
144140,DEN|SBA|OO,916.0,164.0
144142,GSP|ORD|OO,577.0,121.0
144172,LAS|LAX|OO,236.0,78.0
144176,SFO|LAS|OO,414.0,101.0
144200,DEN|SGF|OO,637.0,108.0
144232,CLT|DEN|OO,1337.0,230.0
144233,DEN|CPR|OO,230.0,66.0
144236,DEN|BIS|OO,516.0,102.0
144238,FAR|ORD|OO,557.0,114.0
144264,STL|ORD|OO,258.0,82.0
144267,DEN|MTJ|OO,196.0,61.0
144282,DEN|SJC|OO,948.0,170.0
144296,ORD|BOS|OO,867.0,142.0
144332,PSC|SEA|OO,172.0,56.0
144366,SFO|SAT|OO,1482.0,206.0
144369,SFO|XNA|OO,1550.0,216.0
144397,SNA|SFO|OO,372.0,91.0
144398,AVL|ORD|OO,536.0,125.0
144429,GCC|DEN|OO,313.0,84.0
