,alpha,flight,l1_ratio
1936,0.1,FLL|ORD|AA,0.0
1937,0.1,ORD|FLL|AA,0.0
1938,1e-06,TYS|IAH|EV,1.0
1939,0.1,SJC|SEA|WN,1.0
1940,1e-06,IND|LAS|WN,1.0
1941,0.1,LGA|MKE|WN,0.0
1942,0.1,SFO|DFW|OO,0.0
1943,0.1,LAX|OGG|AA,0.0
1944,1e-06,SMF|DEN|UA,1.0
1945,0.01,DFW|SLC|DL,0.0
1946,0.1,CAK|ATL|WN,0.0
1947,0.1,LAS|IND|WN,0.0
1948,1e-06,OMA|LAS|WN,1.0
1949,0.1,OGG|LAX|AA,0.0
1950,0.1,DEN|BIS|OO,0.0
1951,1e-06,IAH|AEX|EV,0.0
1952,0.1,BWI|MIA|AA,0.0
1953,0.1,AUS|ELP|WN,0.0
1954,0.1,ELP|AUS|WN,0.0
1955,0.1,BWI|MKE|WN,0.0
1956,1e-06,AMA|IAH|EV,1.0
1957,1e-06,MDW|MSY|WN,1.0
1958,0.1,BIS|DEN|OO,0.0
1959,0.01,LAX|BWI|WN,1.0
1960,0.1,CLT|ALB|AA,0.0
1961,0.1,MSP|MSN|DL,0.0
1962,1e-06,ALB|CLT|AA,1.0
1963,0.1,RDU|MCO|WN,0.0
1964,0.1,DFW|RSW|AA,0.0
1965,0.1,MSY|MDW|WN,0.0
1966,1e-06,IAD|SEA|UA,1.0
1967,0.1,SLC|DFW|DL,0.5
1968,0.1,IAH|ICT|EV,0.0
1969,0.1,MOT|MSP|OO,0.0
1970,1e-06,SEA|PHX|OO,1.0
1971,0.1,MCO|RDU|WN,0.0
1972,1e-06,FCA|SLC|OO,1.0
1973,0.1,DEN|TUS|OO,0.0
1974,0.1,BWI|LAX|WN,1.0
1975,1e-06,SLC|FCA|OO,1.0
1976,0.1,TUS|DEN|OO,0.0
1977,0.1,LAS|OMA|WN,0.0
1978,0.1,RSW|DFW|AA,0.0
1979,0.1,ATL|AGS|DL,0.0
1980,0.1,SEA|LAX|VX,0.0
1981,0.01,AGS|ATL|DL,1.0
1982,0.1,MSP|MOT|OO,0.0
1983,0.1,ORD|MSP|NK,0.0
1984,1e-06,IAH|LCH|EV,0.0
1985,1e-06,IND|TPA|WN,0.0
1986,0.1,BOS|RIC|EV,0.0
1987,0.1,EWR|CMH|EV,0.0
1988,1e-06,ELP|ATL|DL,0.0
1989,0.1,ORD|PIT|UA,0.0
1990,0.1,ORD|CMH|UA,0.0
1991,0.1,MLI|ATL|EV,0.0
1992,1e-06,ATL|ELP|DL,1.0
1993,1e-06,IAH|CLE|EV,1.0
1994,0.1,SGF|ATL|EV,0.0
1995,0.1,MSP|ORD|NK,0.0
1996,1e-06,PIH|SLC|OO,1.0
1997,0.1,TYS|ATL|EV,0.0
1998,0.1,SEA|EWR|UA,1.0
1999,1e-06,ATL|ABQ|DL,1.0
2000,1e-06,HLN|SLC|OO,1.0
2001,0.01,SLC|PIH|OO,0.0
2002,0.01,IND|MSP|DL,1.0
2003,1e-06,ABQ|ATL|DL,1.0
2004,0.1,SEA|SMF|OO,0.0
2005,0.1,CMH|EWR|EV,0.0
2006,1e-06,MKE|BWI|WN,1.0
2007,0.1,DAL|OAK|WN,0.0
2008,0.1,DTW|EWR|DL,0.0
2009,1e-06,EWR|SEA|UA,0.0
2010,0.1,ATL|TYS|EV,0.0
2011,0.1,XNA|IAH|EV,0.0
2012,0.1,HPN|ORD|EV,0.0
2013,0.1,CLE|BOS|EV,0.0
2014,0.1,LAX|SEA|VX,0.0
2015,0.1,MIA|BWI|AA,0.0
2016,0.1,BOS|CLE|B6,1.0
2017,0.1,DFW|LAS|NK,0.0
2018,0.1,OAK|DAL|WN,0.0
2019,0.1,TXK|DFW|EV,0.0
2020,0.01,MSN|ORD|EV,0.5
2021,0.001,DEN|MAF|OO,1.0
2022,0.1,OMA|ORD|UA,0.0
2023,1e-06,BOS|BNA|WN,0.0
2024,1e-06,PHX|EWR|UA,1.0
2025,0.1,CLE|BOS|B6,0.0
2026,0.1,MIA|DTW|DL,1.0
2027,1e-06,DTW|MIA|DL,1.0
2028,0.1,FNT|ORD|EV,0.0
2029,0.1,DFW|SPS|EV,0.0
2030,0.1,EWR|DTW|DL,0.0
2031,0.1,BNA|BOS|WN,0.0
2032,0.1,DFW|TXK|EV,0.0
2033,1e-06,EWR|PHX|UA,1.0
2034,0.1,PHX|SFO|UA,0.0
2035,0.1,MSN|MSP|DL,0.0
2036,1e-06,MAF|DEN|OO,1.0
2037,0.1,SPS|DFW|EV,0.5
2038,0.1,RIC|BOS|EV,0.0
2039,0.01,SEA|SLC|OO,1.0
2040,0.1,EWR|DFW|UA,0.0
2041,0.1,LAS|DFW|NK,0.0
2042,0.1,IND|EWR|EV,0.0
2043,1e-06,PHL|MCO|F9,0.0
2044,0.1,DAL|FLL|WN,0.0
2045,0.1,LNK|ORD|EV,0.0
2046,1e-06,MCO|PHL|F9,1.0
2047,1e-06,SEA|SLC|AS,0.0
2048,1e-06,ANC|BET|AS,1.0
2049,0.1,EWR|GSP|EV,0.0
2050,0.1,DFW|OMA|AA,0.0
2051,0.1,SLC|SEA|OO,0.0
2052,1e-06,BET|ANC|AS,1.0
2053,0.1,DEN|EWR|WN,0.0
2054,0.1,ATL|MLI|EV,0.0
2055,0.1,MSP|IAH|OO,0.0
2056,0.1,ITH|DTW|OO,0.0
2057,0.1,IAH|DFW|UA,0.0
2058,0.1,OMA|DFW|AA,0.0
2059,1e-06,SLC|SEA|AS,1.0
2060,0.1,DTW|ITH|OO,0.0
2061,0.1,FLL|DAL|WN,0.0
2062,0.1,XNA|ATL|EV,0.0
2063,0.1,COS|IAH|OO,0.0
2064,0.1,SMF|SLC|OO,0.0
2065,0.1,SAT|ELP|WN,0.0
2066,0.1,DEN|FCA|OO,0.0
2067,0.1,PHL|RSW|AA,0.0
2068,0.1,PHX|ONT|AA,0.0
2069,0.01,ONT|PHX|AA,0.0
2070,0.1,ATL|XNA|EV,0.0
2071,1e-06,FCA|DEN|OO,0.0
2072,0.1,CHA|ATL|DL,0.0
2073,0.1,ATL|CHA|DL,0.0
2074,1e-06,RSW|MSP|DL,1.0
2075,1e-06,EWR|DEN|WN,1.0
2076,0.1,SAN|DEN|F9,0.0
2077,1e-06,OMA|DEN|UA,1.0
2078,1e-06,MSP|IND|DL,1.0
2079,0.1,BNA|CLE|WN,0.0
2080,0.1,RSW|PHL|AA,0.0
2081,0.1,DEN|SAN|F9,0.0
2082,0.1,CHS|JFK|B6,0.0
2083,1e-06,MSP|RSW|DL,0.0
2084,0.1,JFK|CHS|B6,0.0
2085,0.1,SMF|SEA|OO,0.0
2086,1e-06,MKE|DTW|OO,0.0
2087,0.1,DFW|SFO|OO,0.0
2088,0.1,IAH|HSV|EV,1.0
2089,1e-06,DEN|SJC|UA,1.0
2090,0.01,GJT|DEN|OO,0.0
2091,0.1,LNK|MSP|OO,0.0
2092,1e-06,DEN|GJT|OO,0.0
2093,0.1,LAX|BNA|WN,0.0
2094,0.1,ORD|RIC|EV,0.0
2095,0.1,RDU|JFK|B6,0.0
2096,1e-06,SJC|DEN|UA,1.0
2097,0.1,JFK|RDU|B6,0.0
2098,0.01,JFK|PHX|DL,0.0
2099,0.1,LAX|LAS|NK,0.0
2100,0.1,LAS|LAX|NK,0.0
2101,0.01,BNA|LAX|WN,0.0
2102,0.1,ORD|CLE|EV,0.0
2103,0.1,FLL|ACY|NK,0.0
2104,0.1,AUS|CLT|AA,0.0
2105,0.1,ABQ|OAK|WN,0.0
2106,0.1,BGM|DTW|OO,0.0
2107,0.1,MSP|LNK|OO,0.0
2108,0.1,DTW|BGM|OO,0.0
2109,0.1,DTW|MKE|OO,0.0
2110,1e-06,CLT|AUS|AA,1.0
2111,0.1,IAH|VPS|EV,0.0
2112,0.1,FLL|ORD|NK,0.0
2113,0.1,OAK|ABQ|WN,0.0
2114,0.1,SAT|DEN|WN,0.0
2115,0.01,PIT|ORD|UA,0.0
2116,1e-06,PHX|JFK|DL,1.0
2117,0.1,MCO|SFO|UA,0.0
2118,0.1,DFW|RIC|AA,0.0
2119,0.1,ACY|FLL|NK,0.0
2120,0.1,BHM|ORD|EV,0.0
2121,0.1,MCO|DEN|F9,0.0
2122,0.1,SFO|IAD|VX,0.0
2123,0.1,DEN|MCO|F9,0.0
2124,0.1,IAD|SFO|VX,0.0
2125,0.1,RIC|DFW|AA,0.0
2126,0.1,ELP|SAT|WN,0.0
2127,0.1,SFO|MCO|UA,0.0
2128,0.1,CMH|ORD|UA,0.0
2129,0.1,ORD|LNK|EV,0.0
2130,0.1,CLE|BNA|WN,0.0
2131,0.1,MSP|GRR|DL,0.0
2132,0.1,ORD|EWR|AA,0.0
2133,0.1,ORD|FLL|NK,0.0
2134,0.1,DEN|PDX|F9,0.0
2135,0.1,LAX|ABQ|WN,0.0
2136,0.1,EWR|ORD|AA,0.0
2137,0.1,PDX|DEN|F9,0.0
2138,0.1,SEA|SFO|OO,0.0
2139,0.1,MIA|DEN|AA,0.0
2140,1e-06,DEN|ISN|OO,0.0
2141,0.1,LGB|SEA|B6,0.0
2142,0.1,CLT|SEA|AA,0.5
2143,0.01,SFO|MDW|WN,0.0
2144,0.1,GRR|MSP|DL,0.0
2145,0.1,DEN|SAT|WN,0.0
2146,1e-06,SLC|SMF|OO,1.0
2147,1e-06,ISN|DEN|OO,0.0
2148,0.1,LAS|ORD|NK,0.0
2149,0.1,ABQ|LAX|WN,0.0
2150,0.1,SEA|LGB|B6,0.0
2151,0.1,PHL|MSP|AA,0.0
2152,0.1,IAH|GRK|EV,0.0
2153,1e-06,DCA|CHS|B6,1.0
2154,0.1,MSP|CLT|DL,0.0
2155,1e-06,CLT|MSP|DL,0.0
2156,1e-06,SNA|EWR|UA,1.0
2157,0.1,DEN|MIA|AA,0.0
2158,0.01,SEA|CLT|AA,1.0
2159,0.1,ORD|LAS|NK,0.0
2160,0.1,ORD|DTW|AA,0.0
2161,0.1,MDW|SFO|WN,0.5
2162,0.1,CHS|DCA|B6,0.0
2163,0.01,GRK|IAH|EV,1.0
2164,1e-06,OMA|MSP|DL,0.0
2165,0.1,MSP|STL|WN,0.0
2166,0.1,EWR|RDU|UA,0.0
2167,0.1,MSP|OMA|DL,0.0
2168,0.1,DTW|ORD|AA,0.0
2169,0.1,LAS|SFO|B6,0.0
2170,0.1,DTW|CLE|EV,0.0
2171,0.01,JFK|MSY|B6,0.0
2172,0.1,BOS|LAS|B6,0.0
2173,0.1,MSY|JFK|B6,0.0
2174,0.1,SFO|LAX|OO,0.0
2175,1e-06,PIT|PHL|AA,1.0
2176,0.1,LGB|SLC|B6,0.0
2177,0.1,MSP|PHL|AA,0.0
2178,0.1,SFO|LAS|B6,0.0
2179,0.1,PHX|MKE|WN,0.5
2180,0.1,SNA|SFO|UA,0.0
2181,0.1,LAS|BOS|B6,0.0
2182,1e-06,IAH|OMA|EV,1.0
2183,0.1,MSP|GEG|DL,0.0
2184,0.1,ORD|FNT|EV,0.0
2185,1e-06,BWI|MCI|WN,1.0
2186,1e-06,HNL|LAS|HA,0.0
2187,0.1,LAS|HNL|HA,0.0
2188,0.1,SEA|BOS|AS,1.0
2189,0.1,SFO|SNA|UA,0.0
2190,0.1,COD|SLC|OO,0.0
2191,0.1,CLT|MEM|AA,0.0
2192,1e-06,BOS|SEA|AS,1.0
2193,1e-06,HRL|IAH|EV,1.0
2194,0.1,COS|ORD|OO,0.0
2195,0.1,GEG|MSP|DL,1.0
2196,0.1,MEM|CLT|AA,0.0
2197,0.1,SLC|LGB|B6,0.0
2198,1e-06,IAH|MEM|EV,1.0
2199,1e-06,SLC|COD|OO,1.0
2200,0.1,DCA|MCI|WN,0.0
2201,0.1,MSP|DEN|F9,0.0
2202,0.1,DEN|MSP|F9,0.0
2203,0.1,PHL|SAN|AA,1.0
2204,1e-06,MKE|PHX|WN,1.0
2205,0.1,MCI|DCA|WN,0.0
2206,0.1,SAN|PHL|AA,0.0
2207,0.1,SEA|SAN|WN,0.0
2208,0.1,RDU|EWR|UA,0.0
2209,0.1,ATL|ORD|AA,0.0
2210,1e-06,HSV|IAH|EV,1.0
2211,0.1,STL|MSP|WN,0.0
2212,1e-06,DEN|ATL|UA,1.0
2213,1e-06,PDX|ANC|AS,1.0
2214,0.1,SFO|PDX|VX,0.0
2215,0.1,PHL|DEN|AA,0.0
2216,0.1,ORD|AVL|OO,0.0
2217,1e-06,ANC|PDX|AS,1.0
2218,0.1,GSP|EWR|EV,0.0
2219,0.1,MCI|BWI|WN,0.0
2220,1e-06,PDX|IAH|UA,1.0
2221,0.1,DTW|MCO|NK,0.0
2222,0.1,MCO|DTW|NK,0.0
2223,0.1,PDX|SFO|VX,0.0
2224,0.1,DEN|PHL|AA,0.5
2225,0.1,ORD|XNA|EV,0.0
2226,0.1,ORD|ATL|AA,0.0
2227,0.1,DTW|IAH|OO,0.0
2228,1e-06,EWR|MSY|UA,0.0
2229,0.1,SFO|SEA|OO,0.0
2230,0.1,AVL|ORD|OO,0.0
2231,0.1,LIT|ORD|EV,0.0
2232,0.1,SNA|SLC|DL,0.0
2233,0.1,OAK|LAX|NK,0.0
2234,0.1,IAH|PDX|UA,1.0
2235,0.1,PHX|MCO|AA,0.0
2236,0.1,LAX|OAK|NK,0.0
2237,1e-06,DTW|SAN|DL,1.0
2238,1e-06,MEM|IAH|EV,1.0
2239,1e-06,SAN|DTW|DL,1.0
2240,1e-06,IAH|HRL|EV,0.0
2241,0.1,LNK|DEN|OO,0.0
2242,0.1,CID|DEN|OO,0.5
2243,0.1,SLC|SNA|DL,1.0
2244,0.1,RDU|TPA|WN,0.0
2245,0.1,SAN|SEA|WN,0.0
2246,0.1,DCA|FLL|AA,0.0
2247,0.1,BNA|ORD|OO,0.0
2248,0.1,ORD|SFO|VX,0.0
2249,0.1,FLL|DCA|AA,0.0
2250,0.1,MCO|PHX|AA,0.0
2251,0.01,SMF|SLC|DL,0.0
2252,0.1,SFO|ORD|VX,0.0
2253,0.1,LEX|ORD|EV,0.0
2254,0.1,EWR|GRR|EV,0.0
2255,0.1,FSD|DEN|OO,0.0
2256,0.1,ORD|BHM|EV,0.0
2257,0.1,PHX|BNA|WN,0.0
2258,1e-06,SLC|SMF|DL,0.0
2259,1e-06,BNA|PHX|WN,1.0
2260,1e-06,STT|SJU|B6,1.0
2261,0.1,CLE|EWR|UA,0.0
2262,0.1,PHL|LGA|AA,0.0
2263,0.1,TPA|PIT|WN,0.0
2264,0.1,PIT|TPA|WN,0.0
2265,0.1,MCO|LAX|AA,0.0
2266,1e-06,AVL|ATL|DL,1.0
2267,0.1,ORD|ALB|UA,0.0
2268,1e-06,PHL|DEN|WN,1.0
2269,1e-06,PDX|ONT|OO,0.0
2270,0.1,LAX|MCO|AA,0.0
2271,0.1,DEN|PHL|WN,0.0
2272,0.1,ATL|PHF|EV,0.0
2273,1e-06,DEN|OMA|UA,0.0
2274,1e-06,ONT|PDX|OO,1.0
2275,0.1,PDX|LGB|B6,0.0
2276,0.1,ATL|AVL|DL,0.0
2277,1e-06,BWI|SAT|WN,1.0
2278,0.1,SLC|MDW|WN,0.0
2279,0.1,LGB|PDX|B6,0.0
2280,0.1,ORD|GRR|EV,0.0
2281,0.01,VPS|IAH|EV,0.0
2282,0.1,DEN|FSD|OO,0.0
2283,1e-06,SLC|BOS|DL,1.0
2284,0.1,ORD|DTW|UA,0.0
2285,0.001,BOS|DEN|WN,1.0
2286,0.1,ATL|LFT|EV,0.0
2287,0.1,LAX|FLL|VX,0.0
2288,0.1,TPA|RDU|WN,0.0
2289,1e-06,FLL|LAX|VX,0.0
2290,0.1,MSY|EWR|UA,0.0
2291,0.1,ALB|ORD|UA,0.0
2292,0.1,DEN|BOS|WN,0.0
2293,1e-06,MLU|IAH|EV,1.0
2294,1e-06,LAX|OGG|UA,0.0
2295,1e-06,PSP|SLC|OO,0.0
2296,1e-06,IAH|MLU|EV,1.0
2297,0.1,LFT|ATL|EV,0.0
2298,0.1,DEN|ELP|OO,0.0
2299,0.1,DTW|ORD|UA,0.0
2300,0.1,BOS|SLC|DL,0.0
2301,0.001,CLE|ORD|EV,1.0
2302,0.1,SFO|TUS|OO,0.0
2303,1e-06,EWR|SNA|UA,1.0
2304,0.1,ORD|LEX|EV,0.0
2305,0.1,OAK|LGB|WN,0.0
2306,0.1,ORD|FSD|EV,0.0
2307,0.1,DFW|ORD|OO,0.0
2308,0.1,PHF|ATL|EV,0.0
2309,1e-06,DEN|MKE|OO,1.0
2310,0.1,ORD|MSP|OO,0.0
2311,0.1,DEN|JFK|DL,0.0
2312,0.01,SAN|BWI|WN,1.0
2313,0.01,MDW|SLC|WN,1.0
2314,0.1,FSD|ORD|EV,0.0
2315,1e-06,BIL|SLC|OO,1.0
2316,0.01,JFK|DEN|DL,1.0
2317,1e-06,LGB|OAK|WN,1.0
2318,1e-06,SLC|BIL|OO,1.0
2319,0.1,SFO|DEN|VX,0.0
2320,1e-06,OGG|LAX|UA,1.0
2321,1e-06,ATL|DEN|UA,1.0
2322,0.1,DEN|LGA|DL,0.0
2323,0.1,LGA|DEN|DL,0.0
2324,0.1,SLC|PHX|OO,0.0
2325,0.1,LAX|BOS|VX,0.0
2326,0.1,RIC|ORD|EV,0.0
2327,0.1,SAT|BWI|WN,0.0
2328,1e-06,DEN|SFO|VX,1.0
2329,0.1,CLT|ORF|AA,0.0
2330,1e-06,SLC|TUS|OO,1.0
2331,0.1,DFW|RNO|AA,0.0
2332,0.1,MSP|SFO|OO,0.0
2333,1e-06,SLC|SUN|OO,0.0
2334,1e-06,BWI|SAN|WN,1.0
2335,1e-06,MSY|DTW|DL,1.0
2336,0.1,MSN|ORD|OO,0.0
2337,0.1,EWR|DAY|EV,0.0
2338,0.1,GPT|DFW|EV,0.0
2339,0.1,ORF|CLT|AA,0.0
2340,0.1,DFW|PBI|AA,0.0
2341,1e-06,RDU|DTW|DL,0.0
2342,0.1,CLE|EWR|EV,0.0
2343,0.1,IAH|XNA|EV,0.0
2344,1e-06,OMA|IAH|EV,0.0
2345,1e-06,MKE|DEN|OO,1.0
2346,0.1,PHX|MSP|WN,0.0
2347,0.1,PBI|DFW|AA,0.0
2348,0.1,DEN|TPA|WN,0.0
2349,0.1,SEA|DEN|F9,0.0
2350,0.1,DEN|SEA|F9,0.0
2351,0.1,DFW|GPT|EV,0.0
2352,0.1,TUS|SLC|OO,0.5
2353,1e-06,TPA|DEN|WN,1.0
2354,0.1,ORD|MSN|OO,0.0
2355,0.1,PHX|HNL|AA,0.0
2356,0.1,DFW|FLL|NK,0.0
2357,0.1,PSC|SLC|OO,0.0
2358,0.1,RSW|IND|WN,0.0
2359,0.1,RNO|DFW|AA,0.0
2360,1e-06,SLC|PSC|OO,1.0
2361,0.1,GRR|EWR|EV,0.0
2362,0.1,FLL|DFW|NK,0.0
2363,1e-06,CLE|DEN|UA,1.0
2364,1e-06,CLE|IAH|EV,1.0
2365,1e-06,MSP|PHX|WN,1.0
2366,1e-06,BOS|LAX|VX,1.0
2367,0.1,DTW|MDW|EV,0.0
2368,0.1,DFW|DEN|F9,0.0
2369,1e-06,SLC|PSP|OO,1.0
2370,0.1,GEG|SLC|DL,0.0
2371,0.1,SLC|GEG|DL,0.0
2372,1e-06,HNL|PHX|AA,1.0
2373,1e-06,BZN|SLC|OO,0.0
2374,0.1,ORD|LIT|EV,0.0
2375,0.1,PHL|PIT|AA,0.0
2376,1e-06,DTW|STL|DL,1.0
2377,1e-06,DTW|MSY|DL,1.0
2378,1e-06,DEN|LNK|OO,1.0
2379,0.1,DEN|DFW|F9,0.0
2380,0.1,LAS|JFK|AA,0.0
2381,0.1,JFK|LAS|AA,0.0
2382,0.1,DEN|CID|OO,0.0
2383,0.1,DFW|BRO|EV,0.0
2384,0.1,DTW|RDU|DL,0.0
2385,1e-06,SLC|BZN|OO,1.0
2386,0.1,MDW|DTW|EV,0.0
2387,0.1,PHX|SLC|OO,0.0
2388,0.1,SJU|CLT|AA,0.0
2389,0.1,RSW|ATL|WN,0.0
2390,0.1,STL|TPA|WN,0.0
2391,1e-06,OAK|PHX|AA,1.0
2392,0.1,TUS|DEN|WN,0.5
2393,0.1,PHX|OAK|AA,0.0
2394,0.1,ATL|RSW|WN,0.0
2395,1e-06,MHT|MCO|WN,1.0
2396,0.1,SUN|SLC|OO,0.0
2397,1e-06,CLL|IAH|EV,1.0
2398,0.01,DEN|PHX|F9,0.0
2399,0.1,MCO|MHT|WN,0.0
2400,0.1,TPA|STL|WN,0.0
2401,0.1,CLT|SJU|AA,0.0
2402,1e-06,IAH|CLL|EV,1.0
2403,0.1,STL|BOS|WN,0.0
2404,0.1,BRO|DFW|EV,0.0
2405,0.01,IND|RSW|WN,0.0
2406,0.1,MSP|BZN|DL,0.0
2407,0.1,FLL|DTW|NK,0.0
2408,0.1,DAY|EWR|EV,0.0
2409,0.1,IAH|COS|OO,0.0
2410,0.1,RAP|DEN|OO,0.0
2411,1e-06,DEN|TUS|WN,0.0
2412,0.1,TUS|SFO|OO,0.0
2413,1e-06,LGA|PHL|AA,1.0
2414,0.1,PHX|BWI|AA,0.0
2415,1e-06,BZN|MSP|DL,0.0
2416,0.1,MCO|BDL|B6,0.0
2417,0.1,STL|DTW|DL,1.0
2418,0.1,DTW|FLL|NK,0.0
2419,0.1,SAV|JFK|B6,0.0
2420,0.1,JFK|SAV|B6,0.0
2421,0.1,ELP|DEN|OO,0.0
2422,0.1,LAX|STL|AA,0.0
2423,0.1,BDL|MCO|B6,0.0
2424,0.1,STL|LAX|AA,0.0
2425,0.1,BWI|PHX|AA,0.0
2426,0.1,OGG|LAX|DL,0.0
2427,0.1,PDX|MDW|WN,0.0
2428,0.1,SAN|HOU|WN,0.0
2429,0.1,PHX|DEN|F9,0.0
2430,0.1,MIA|MSY|AA,0.0
2431,0.1,LAX|OGG|DL,0.0
2432,1e-06,DEN|BUR|WN,0.0
2433,1e-06,HOU|SAN|WN,0.0
2434,0.1,MDW|PDX|WN,1.0
2435,0.1,MSY|MIA|AA,0.0
2436,0.1,ATL|GSP|WN,0.0
2437,1e-06,LSE|MSP|OO,1.0
2438,1e-06,SEA|ONT|AS,1.0
2439,1e-06,BIL|MSP|DL,0.0
2440,0.1,GSP|ATL|WN,0.0
2441,0.1,DEN|LIT|OO,0.0
2442,1e-06,HNL|SEA|AS,1.0
2443,1e-06,IAD|RDU|UA,1.0
2444,0.1,MSP|LSE|OO,0.0
2445,0.1,PHX|ATL|AA,0.0
2446,1e-06,CLT|SAN|AA,1.0
2447,0.1,ATL|PHX|AA,1.0
2448,1e-06,RDU|IAD|UA,1.0
2449,1e-06,BUR|DEN|WN,1.0
2450,0.1,MSP|BIL|DL,0.0
2451,0.1,BOS|STL|WN,0.0
2452,0.1,DAL|TPA|WN,0.0
2453,1e-06,MSY|ORD|UA,0.0
2454,0.1,FAR|ORD|EV,0.0
2455,1e-06,ABQ|SLC|OO,1.0
2456,1e-06,SLC|ABQ|OO,1.0
2457,0.1,TPA|DAL|WN,0.0
2458,1e-06,JNU|SIT|AS,1.0
2459,0.1,EUG|SLC|OO,0.0
2460,0.1,ATL|ORD|OO,0.0
2461,0.1,DFW|HNL|AA,0.0
2462,0.1,DEN|BOI|OO,0.0
2463,1e-06,SLC|CPR|OO,1.0
2464,1e-06,CPR|SLC|OO,1.0
2465,1e-06,ONT|SEA|AS,1.0
2466,1e-06,ATL|STT|DL,0.0
2467,0.1,DAY|ORD|EV,0.0
2468,0.1,SLC|EUG|OO,0.0
2469,0.1,STL|IAH|EV,0.0
2470,0.1,HNL|DFW|AA,0.0
2471,0.1,PHX|MIA|AA,0.0
2472,0.1,LIT|DEN|OO,0.0
2473,0.1,DEN|SBA|OO,0.0
2474,0.1,SBA|DEN|OO,0.0
2475,0.1,ORD|GSP|EV,0.0
2476,1e-06,STT|ATL|DL,1.0
2477,1e-06,DAY|MDW|WN,1.0
2478,0.1,SEA|BOS|B6,0.0
2479,0.1,MIA|PHX|AA,0.0
2480,0.1,GRR|MDW|WN,0.0
2481,0.1,ORD|DAY|EV,0.0
2482,0.1,MDW|FNT|WN,0.0
2483,0.1,MDW|DAY|WN,0.0
2484,0.1,FLL|LAX|B6,0.0
2485,0.1,HOU|FLL|WN,0.0
2486,0.1,MDW|GRR|WN,0.0
2487,0.01,MDW|SAT|WN,0.0
2488,0.1,FNT|MDW|WN,0.0
2489,0.1,FLL|HOU|WN,0.0
2490,0.1,LAX|OAK|DL,0.0
2491,0.1,SEA|HNL|AS,1.0
2492,0.1,OAK|LAX|DL,0.0
2493,0.1,ATL|TLH|EV,0.0
2494,1e-06,SLC|ONT|OO,1.0
2495,0.1,MSP|ABR|OO,0.0
2496,0.1,GSP|ORD|EV,0.0
2497,0.1,SAN|CLT|AA,0.0
2498,1e-06,ONT|SLC|OO,1.0
2499,0.1,LAX|LAS|OO,0.0
2500,1e-06,DSM|DEN|UA,1.0
2501,0.1,ABR|MSP|OO,0.0
2502,0.1,ORD|SAV|EV,0.0
2503,0.1,BOS|SEA|B6,1.0
2504,0.1,MSP|CID|OO,0.0
2505,0.1,SJU|STT|B6,1.0
2506,0.1,PHX|IND|AA,0.0
2507,0.1,BOI|DEN|OO,0.0
2508,1e-06,DEN|BIL|UA,1.0
2509,0.1,MSP|SEA|AS,0.0
2510,0.1,LAX|FLL|B6,0.0
2511,0.1,SAT|MDW|WN,0.0
2512,0.1,DEN|ORD|F9,0.0
2513,1e-06,OGG|ITO|HA,0.0
2514,0.1,PSP|DFW|AA,0.0
2515,0.1,TLH|ATL|EV,0.0
2516,0.1,LAX|RNO|OO,0.0
2517,0.1,SAV|ORD|EV,0.0
2518,1e-06,SEA|MSP|AS,1.0
2519,0.1,MSP|BIS|OO,0.0
2520,0.1,DFW|PSP|AA,0.0
2521,0.1,DEN|ATL|F9,0.0
2522,0.1,RNO|LAX|OO,0.0
2523,1e-06,ITO|OGG|HA,1.0
2524,0.1,IND|PHX|AA,0.0
2525,1e-06,SLC|MFR|OO,0.0
2526,1e-06,BIL|DEN|UA,1.0
2527,0.1,MFR|SLC|OO,0.0
2528,0.1,DFW|LAX|NK,0.0
2529,0.1,DEN|BOI|WN,0.0
2530,0.1,FLL|MCO|NK,0.0
2531,0.1,OKC|PHX|WN,0.0
2532,0.1,BIS|MSP|OO,0.0
2533,0.1,ATL|DEN|F9,0.0
2534,0.1,PHX|OKC|WN,0.0
2535,0.1,LAS|MCO|WN,0.0
2536,0.1,BJI|MSP|OO,0.0
2537,0.1,PLN|DTW|OO,0.0
2538,0.01,PHX|ATL|WN,0.0
2539,0.1,MCO|BOS|DL,0.0
2540,0.1,LAS|OAK|NK,0.0
2541,0.1,DTW|PLN|OO,0.0
2542,1e-06,FLL|ORD|UA,1.0
2543,0.1,HPN|FLL|B6,0.0
2544,0.1,SFO|FLL|B6,0.0
2545,0.1,ORD|DSM|UA,0.0
2546,0.1,OAK|LAS|NK,0.0
2547,0.1,DEN|LAX|F9,0.0
2548,0.1,MSP|BJI|OO,0.0
2549,0.1,SMF|LGB|B6,0.0
2550,0.1,ORD|DEN|F9,0.0
2551,0.1,LAS|LAX|OO,0.0
2552,0.1,LAS|SAN|NK,0.0
2553,0.1,FLL|HPN|B6,0.0
2554,0.1,SAN|LAS|NK,0.0
2555,0.1,LAX|DFW|NK,0.0
2556,0.1,ORD|FAR|EV,0.0
2557,0.1,MCO|FLL|NK,0.0
2558,0.1,DCA|JAX|B6,0.0
2559,0.1,LGB|SMF|B6,0.0
2560,0.1,CLE|DTW|EV,0.0
2561,1e-06,MSY|LAS|WN,0.0
2562,0.1,SFO|KOA|UA,1.0
2563,1e-06,OKC|LAS|WN,1.0
2564,0.1,LAS|MSY|WN,0.0
